Wr = 0.01
3.26693,-0.125723,-0.102574,-0.0462022
3.34661,-0.127772,-0.0996573,-0.0391948
3.42629,-0.129668,-0.0963879,-0.0319546
3.50598,-0.131409,-0.0927764,-0.0245242
3.58566,-0.13299,-0.0888349,-0.0169477
3.66534,-0.13441,-0.0845772,-0.00927015
3.74502,-0.135666,-0.0800182,-0.00153732
3.8247,-0.136758,-0.0751743,0.00620467
3.90438,-0.137683,-0.0700628,0.0139097
3.98406,-0.138442,-0.0647024,0.0215319
4.06375,-0.139035,-0.0591125,0.029026
4.14343,-0.139463,-0.0533136,0.0363477
4.22311,-0.139726,-0.0473268,0.0434541
4.30279,-0.139826,-0.0411738,0.0503034
4.38247,-0.139765,-0.0348768,0.0568561
4.46215,-0.139546,-0.0284585,0.0630744
4.54183,-0.139171,-0.0219417,0.068923
4.62151,-0.138644,-0.0153494,0.0743689
4.7012,-0.137968,-0.00870473,0.0793821
4.78088,-0.137148,-0.00203048,0.0839352
4.86056,-0.136187,0.00465061,0.0880041
4.94024,-0.135091,0.0113162,0.0915675
5.01992,-0.133865,0.0179442,0.0946077
5.0996,-0.132513,0.0245134,0.0971101
5.17928,-0.13104,0.0310029,0.0990635
5.25896,-0.129454,0.0373926,0.10046
5.33865,-0.127759,0.0436632,0.101296
5.41833,-0.125961,0.0497963,0.101569
5.49801,-0.124067,0.0557746,0.101282
5.57769,-0.122083,0.0615814,0.100441
5.65737,-0.120014,0.0672014,0.0990541
5.73705,-0.117868,0.0726202,0.0971326
5.81673,-0.115651,0.0778248,0.0946911
5.89641,-0.113369,0.0828031,0.0917469
5.9761,-0.111027,0.0875443,0.0883197
6.05578,-0.108634,0.0920388,0.0844315
6.13546,-0.106194,0.0962784,0.0801066
6.21514,-0.103715,0.100256,0.0753712
6.29482,-0.101201,0.103965,0.0702533
6.3745,-0.0986594,0.107402,0.0647824
6.45418,-0.0960954,0.110563,0.0589894
6.53386,-0.0935148,0.113445,0.052906
6.61355,-0.090923,0.116047,0.0465652
6.69323,-0.0883254,0.11837,0.0400003
6.77291,-0.0857269,0.120414,0.0332452
6.85259,-0.0831326,0.122182,0.0263338
6.93227,-0.0805472,0.123675,0.0193002
7.01195,-0.077975,0.1249,0.0121782
7.09163,-0.0754204,0.125859,0.00500113
7.17131,-0.0728874,0.126559,-0.00219827
7.251,-0.0703799,0.127007,-0.009388
7.33068,-0.0679014,0.127209,-0.016537
7.41036,-0.0654552,0.127173,-0.0236154
7.49004,-0.0630444,0.126908,-0.0305945
7.56972,-0.060672,0.126422,-0.0374469
7.6494,-0.0583405,0.125725,-0.0441469
7.72908,-0.0560524,0.124827,-0.05067
7.80876,-0.0538098,0.123737,-0.0569938
7.88845,-0.0516148,0.122466,-0.0630974
7.96813,-0.049469,0.121025,-0.0689616
8.04781,-0.047374,0.119424,-0.0745691
8.12749,-0.045331,0.117675,-0.0799047
8.20717,-0.0433412,0.115787,-0.0849546
8.28685,-0.0414056,0.113773,-0.0897073
8.36653,-0.0395248,0.111642,-0.094153
8.44622,-0.0376993,0.109406,-0.0982836
8.5259,-0.0359297,0.107075,-0.102093
8.60558,-0.034216,0.104659,-0.105577
8.68526,-0.0325584,0.10217,-0.108732
8.76494,-0.0309567,0.0996168,-0.111559
8.84462,-0.0294108,0.0970091,-0.114056
8.9243,-0.0279203,0.0943566,-0.116227
9.00398,-0.0264846,0.0916682,-0.118074
9.08367,-0.0251033,0.0889528,-0.119603
9.16335,-0.0237755,0.0862188,-0.12082
9.24303,-0.0225007,0.0834742,-0.121732
9.32271,-0.0212777,0.0807266,-0.122347
9.40239,-0.0201058,0.0779831,-0.122674
9.48207,-0.0189839,0.0752506,-0.122724
9.56175,-0.0179109,0.0725355,-0.122508
9.64143,-0.0168857,0.0698438,-0.122037
9.72112,-0.015907,0.0671808,-0.121323
9.8008,-0.0149737,0.0645519,-0.120379
9.88048,-0.0140845,0.0619616,-0.119218
9.96016,-0.0132381,0.0594143,-0.117853
10.0398,-0.0124332,0.0569139,-0.116299
10.1195,-0.0116685,0.0544638,-0.114568
10.1992,-0.0109426,0.0520673,-0.112674
10.2789,-0.0102542,0.0497269,-0.110631
10.3586,-0.00960187,0.0474451,-0.108453
10.4382,-0.00898438,0.045224,-0.106153
10.5179,-0.00840034,0.0430653,-0.103744
10.5976,-0.00784845,0.0409702,-0.10124
10.6773,-0.00732738,0.0389401,-0.0986532
10.757,-0.00683585,0.0369755,-0.0959954
10.8367,-0.00637258,0.0350771,-0.0932789
10.9163,-0.00593634,0.0332452,-0.090515
10.996,-0.0055259,0.0314798,-0.0877149
11.0757,-0.00514006,0.0297807,-0.0848888
11.1554,-0.00477766,0.0281476,-0.0820468
11.2351,-0.00443756,0.0265798,-0.0791984
11.3147,-0.00411867,0.0250767,-0.0763524
11.3944,-0.0038199,0.0236374,-0.073517
11.4741,-0.00354023,0.0222607,-0.0707002
11.5538,-0.00327865,0.0209456,-0.067909
11.6335,-0.0030342,0.0196908,-0.0651502
11.7131,-0.00280594,0.0184949,-0.0624297
11.7928,-0.00259298,0.0173564,-0.0597532
11.8725,-0.00239445,0.0162738,-0.0571256
11.9522,-0.00220952,0.0152455,-0.0545514
12.0319,-0.00203742,0.0142699,-0.0520347
12.1116,-0.00187736,0.0133452,-0.0495788
12.1912,-0.00172864,0.0124698,-0.0471868
12.2709,-0.00159056,0.0116419,-0.0448612
12.3506,-0.00146246,0.0108598,-0.0426042
12.4303,-0.00134372,0.0101217,-0.0404175
12.51,-0.00123373,0.00942576,-0.0383024
12.5896,-0.00113194,0.00877036,-0.0362599
12.6693,-0.00103781,0.00815373,-0.0342905
12.749,-0.000950835,0.00757416,-0.0323947
12.8287,-0.000870526,0.00702996,-0.0305723
12.9084,-0.000796435,0.00651948,-0.0288232
12.988,-0.000728134,0.0060411,-0.0271467
13.0677,-0.000665219,0.00559324,-0.0255422
13.1474,-0.000607311,0.00517436,-0.0240087
13.2271,-0.000554052,0.00478295,-0.022545
13.3068,-0.000505108,0.00441757,-0.0211498
13.3865,-0.000460162,0.00407681,-0.0198217
13.4661,-0.000418921,0.00375929,-0.018559
13.5458,-0.000381108,0.00346373,-0.0173601
13.6255,-0.000346465,0.00318885,-0.0162231
13.7052,-0.000314749,0.00293344,-0.0151463
13.7849,-0.000285737,0.00269633,-0.0141276
13.8645,-0.000259217,0.00247643,-0.0131651
13.9442,-0.000234994,0.00227266,-0.0122567
14.0239,-0.000212886,0.00208401,-0.0114004
14.1036,-0.000192723,0.00190952,-0.0105942
14.1833,-0.000174349,0.00174826,-0.00983604
14.2629,-0.000157616,0.00159936,-0.00912377
14.3426,-0.00014239,0.00146201,-0.00845541
14.4223,-0.000128545,0.00133541,-0.00782894
14.502,-0.000115966,0.00121882,-0.00724238
14.5817,-0.000104545,0.00111155,-0.00669377
14.6614,-9.41836e-05,0.00101294,-0.00618122
14.741,-8.47903e-05,0.000922363,-0.00570287
14.8207,-7.6281e-05,0.000839238,-0.00525689
14.9004,-6.85782e-05,0.000763018,-0.00484154
14.9801,-6.16106e-05,0.000693189,-0.00445511
15.0598,-5.53127e-05,0.000629268,-0.00409595
15.1394,-4.96243e-05,0.000570805,-0.00376248
15.2191,-4.44902e-05,0.00051738,-0.00345318
15.2988,-3.98598e-05,0.000468598,-0.00316658
15.3785,-3.56867e-05,0.000424094,-0.00290128
15.4582,-3.19285e-05,0.000383525,-0.00265593
15.5378,-2.85465e-05,0.000346576,-0.00242927
15.6175,-2.55052e-05,0.000312949,-0.00222007
15.6972,-2.27723e-05,0.000282373,-0.00202717
15.7769,-2.03182e-05,0.000254592,-0.00184947
15.8566,-1.81162e-05,0.000229373,-0.00168594
15.9363,-1.61418e-05,0.000206497,-0.00153558
16.0159,-1.43727e-05,0.000185763,-0.00139746
16.0956,-1.27887e-05,0.000166986,-0.00127071
16.1753,-1.13716e-05,0.000149996,-0.0011545
16.255,-1.01045e-05,0.000134633,-0.00104805
16.3347,-8.97255e-06,0.000120755,-0.000950633
16.4143,-7.96194e-06,0.000108227,-0.000861563
16.494,-7.06033e-06,9.69263e-05,-0.000780198
16.5737,-6.25656e-06,8.67417e-05,-0.00070594
16.6534,-5.54051e-06,7.75698e-05,-0.000638229
16.7331,-4.90307e-06,6.93166e-05,-0.000576543
16.8127,-4.33602e-06,6.18958e-05,-0.000520397
16.8924,-3.83193e-06,5.52287e-05,-0.000469337
16.9721,-3.38415e-06,4.92435e-05,-0.000422945
17.0518,-2.98665e-06,4.38746e-05,-0.00038083
17.1315,-2.63405e-06,3.90622e-05,-0.000342632
17.2112,-2.32149e-06,3.47521e-05,-0.000308015
17.2908,-2.04463e-06,3.08948e-05,-0.000276673
17.3705,-1.79955e-06,2.74454e-05,-0.000248318
17.4502,-1.58277e-06,2.43631e-05,-0.000222689
17.5299,-1.39114e-06,2.16109e-05,-0.000199542
17.6096,-1.22188e-06,1.91553e-05,-0.000178655
17.6892,-1.07246e-06,1.6966e-05,-0.000159822
17.7689,-9.40659e-07,1.50156e-05,-0.000142855
17.8486,-8.24475e-07,1.32792e-05,-0.000127582
17.9283,-7.22125e-07,1.17345e-05,-0.000113844
18.008,-6.32023e-07,1.03613e-05,-0.000101497
18.0876,-5.52754e-07,9.14142e-06,-9.04069e-05
18.1673,-4.83059e-07,8.05842e-06,-8.04539e-05
18.247,-4.21819e-07,7.09756e-06,-7.15271e-05
18.3267,-3.68039e-07,6.24558e-06,-6.35258e-05
18.4064,-3.20836e-07,5.49056e-06,-5.63581e-05
18.4861,-2.79425e-07,4.82178e-06,-4.99403e-05
18.5657,-2.43111e-07,4.22964e-06,-4.41962e-05
18.6454,-2.11276e-07,3.70551e-06,-3.90567e-05
18.7251,-1.83373e-07,3.24164e-06,-3.44586e-05
18.8048,-1.58917e-07,2.83112e-06,-3.03447e-05
18.8845,-1.37479e-07,2.46771e-06,-2.6663e-05
18.9641,-1.18677e-07,2.14584e-06,-2.33659e-05
19.0438,-1.02173e-07,1.86049e-06,-2.04105e-05
19.1235,-8.76679e-08,1.60717e-06,-1.77574e-05
19.2032,-7.48941e-08,1.38181e-06,-1.53706e-05
19.2829,-6.36138e-08,1.18077e-06,-1.32175e-05
19.3625,-5.36144e-08,1.00074e-06,-1.12677e-05
19.4422,-4.4705e-08,8.38706e-07,-9.49344e-06
19.5219,-3.67131e-08,6.91917e-07,-7.869e-06
19.6016,-2.94819e-08,5.57842e-07,-6.37025e-06
19.6813,-2.28674e-08,4.34126e-07,-4.9745e-06
19.761,-1.67357e-08,3.18559e-07,-3.66017e-06
19.8406,-1.09607e-08,2.09033e-07,-2.40647e-06
19.9203,-5.42151e-09,1.03514e-07,-1.19312e-06
Wr = 0.5
0.0318725,0.00420344,-0.00580669,-0.00689793
0.063745,0.00852804,-0.0117648,-0.0139564
0.0956175,0.0129626,-0.0178421,-0.0211174
0.12749,0.0174954,-0.0240057,-0.0283212
0.159363,0.0221144,-0.0302214,-0.0355076
0.191235,0.0268072,-0.036455,-0.0426154
0.223108,0.0315613,-0.0426714,-0.0495841
0.25498,0.0363636,-0.0488358,-0.0563536
0.286853,0.0412011,-0.054913,-0.062865
0.318725,0.0460607,-0.0608686,-0.0690612
0.350598,0.0509291,-0.0666683,-0.0748874
0.38247,0.0557929,-0.0722787,-0.0802916
0.414343,0.060639,-0.0776672,-0.0852247
0.446215,0.0654543,-0.0828024,-0.0896415
0.478088,0.0702256,-0.0876544,-0.093501
0.50996,0.0749402,-0.0921944,-0.0967661
0.541833,0.0795856,-0.0963955,-0.099405
0.573705,0.0841494,-0.100233,-0.10139
0.605578,0.0886198,-0.103683,-0.102701
0.63745,0.0929852,-0.106725,-0.10332
0.669323,0.0972346,-0.10934,-0.103236
0.701195,0.101357,-0.111512,-0.102446
0.733068,0.105343,-0.113226,-0.100949
0.76494,0.109182,-0.114472,-0.098751
0.796813,0.112866,-0.11524,-0.095865
0.828685,0.116387,-0.115523,-0.092308
0.860558,0.119735,-0.115318,-0.0881028
0.89243,0.122906,-0.114625,-0.0832774
0.924303,0.125891,-0.113443,-0.0778646
0.956175,0.128685,-0.111777,-0.0719018
0.988048,0.131284,-0.109633,-0.0654306
1.01992,0.133682,-0.107021,-0.0584967
1.05179,0.135877,-0.103951,-0.0511491
1.08367,0.137865,-0.100438,-0.04344
1.11554,0.139644,-0.0964953,-0.035424
1.14741,0.141213,-0.0921423,-0.0271582
1.17928,0.142571,-0.087398,-0.0187011
1.21116,0.143718,-0.0822839,-0.0101126
1.24303,0.144654,-0.0768229,-0.00145313
1.2749,0.145382,-0.0710394,0.00721648
1.30677,0.145902,-0.0649592,0.0158358
1.33865,0.146217,-0.058609,0.024345
1.37052,0.14633,-0.0520168,0.0326855
1.40239,0.146246,-0.0452111,0.0408005
1.43426,0.145967,-0.038221,0.048635
1.46614,0.1455,-0.0310763,0.0561368
1.49801,0.144849,-0.0238069,0.0632561
1.52988,0.144019,-0.0164426,0.0699466
1.56175,0.143018,-0.00901347,0.0761655
1.59363,0.14185,-0.00154907,0.0818735
1.6255,0.140524,0.00592133,0.0870355
1.65737,0.139045,0.013369,0.0916204
1.68924,0.137422,0.020766,0.0956018
1.72112,0.135662,0.0280852,0.0989573
1.75299,0.133773,0.0353003,0.10167
1.78486,0.131762,0.0423862,0.103725
1.81673,0.129637,0.0493191,0.105116
1.84861,0.127408,0.0560761,0.105839
1.88048,0.125081,0.0626361,0.105893
1.91235,0.122665,0.0689791,0.105284
1.94422,0.120168,0.0750869,0.104022
1.9761,0.117598,0.0809425,0.10212
2.00797,0.114963,0.0865309,0.099595
2.03984,0.112272,0.0918385,0.0964681
2.07171,0.109532,0.0968532,0.0927638
2.10359,0.10675,0.101565,0.0885098
2.13546,0.103934,0.105965,0.0837366
2.16733,0.101092,0.110046,0.0784773
2.1992,0.0982297,0.113803,0.0727675
2.23108,0.0953549,0.117232,0.0666444
2.26295,0.092474,0.120331,0.0601473
2.29482,0.0895933,0.1231,0.0533166
2.32669,0.0867187,0.125538,0.0461938
2.35857,0.0838561,0.127648,0.038821
2.39044,0.0810109,0.129433,0.031241
2.42231,0.0781883,0.130898,0.0234963
2.45418,0.0753932,0.132049,0.0156295
2.48606,0.0726301,0.132893,0.00768263
2.51793,0.0699033,0.133438,-0.000303013
2.5498,0.0672168,0.133692,-0.00828715
2.58167,0.064574,0.133666,-0.0162307
2.61355,0.0619785,0.13337,-0.0240961
2.64542,0.0594331,0.132814,-0.0318473
2.67729,0.0569406,0.132012,-0.0394501
2.70916,0.0545035,0.130974,-0.0468725
2.74104,0.0521239,0.129715,-0.0540842
2.77291,0.0498036,0.128246,-0.0610574
2.80478,0.0475442,0.126581,-0.0677665
2.83665,0.0453471,0.124734,-0.0741884
2.86853,0.0432133,0.122718,-0.0803024
2.9004,0.0411437,0.120546,-0.0860901
2.93227,0.0391389,0.118232,-0.0915357
2.96414,0.0371993,0.115791,-0.0966259
2.99602,0.0353251,0.113234,-0.10135
3.02789,0.0335162,0.110575,-0.105699
3.05976,0.0317724,0.107826,-0.109667
3.09163,0.0300935,0.105001,-0.11325
3.12351,0.0284787,0.102111,-0.116447
3.15538,0.0269276,0.0991685,-0.119258
3.18725,0.0254392,0.096184,-0.121684
3.21912,0.0240127,0.0931685,-0.123732
3.251,0.0226469,0.0901326,-0.125406
3.28287,0.0213407,0.0870859,-0.126715
3.31474,0.0200929,0.0840378,-0.127667
3.34661,0.0189022,0.080997,-0.128273
3.37849,0.017767,0.0779719,-0.128545
3.41036,0.0166861,0.07497,-0.128496
3.44223,0.0156579,0.0719986,-0.12814
3.4741,0.0146808,0.0690641,-0.127491
3.50598,0.0137532,0.0661727,-0.126565
3.53785,0.0128735,0.0633299,-0.125378
3.56972,0.0120402,0.0605405,-0.123946
3.60159,0.0112515,0.0578091,-0.122286
3.63347,0.0105058,0.0551396,-0.120416
3.66534,0.00980142,0.0525355,-0.118351
3.69721,0.00913681,0.0499997,-0.116109
3.72908,0.00851029,0.0475349,-0.113707
3.76096,0.00792025,0.045143,-0.111162
3.79283,0.00736512,0.0428259,-0.10849
3.8247,0.00684332,0.0405848,-0.105706
3.85657,0.00635333,0.0384206,-0.102828
3.88845,0.00589364,0.036334,-0.0998699
3.92032,0.00546278,0.0343252,-0.0968461
3.95219,0.00505933,0.0323942,-0.0937709
3.98406,0.0046819,0.0305406,-0.0906576
4.01594,0.00432914,0.0287639,-0.087519
4.04781,0.00399974,0.0270633,-0.0843671
4.07968,0.00369243,0.0254378,-0.0812133
4.11155,0.00340601,0.0238861,-0.0780681
4.14343,0.00313929,0.0224068,-0.0749414
4.1753,0.00289114,0.0209985,-0.0718423
4.20717,0.00266049,0.0196595,-0.0687793
4.23904,0.00244628,0.0183879,-0.06576
4.27092,0.00224754,0.017182,-0.0627913
4.30279,0.0020633,0.0160396,-0.0598796
4.33466,0.00189266,0.0149589,-0.0570303
4.36653,0.00173476,0.0139377,-0.0542484
4.39841,0.00158877,0.0129738,-0.0515382
4.43028,0.00145392,0.0120652,-0.0489032
4.46215,0.00132946,0.0112097,-0.0463466
4.49402,0.0012147,0.010405,-0.0438708
4.5259,0.00110898,0.00964915,-0.0414779
4.55777,0.00101165,0.00893986,-0.0391692
4.58964,0.000922149,0.00827505,-0.0369458
4.62151,0.000839903,0.00765261,-0.0348084
4.65339,0.000764393,0.00707049,-0.0327569
4.68526,0.000695127,0.00652667,-0.0307913
4.71713,0.000631643,0.00601919,-0.028911
4.749,0.000573509,0.00554612,-0.0271151
4.78088,0.000520319,0.0051056,-0.0254026
4.81275,0.000471695,0.00469584,-0.023772
4.84462,0.000427281,0.00431508,-0.0222217
4.87649,0.000386748,0.00396163,-0.02075
4.90837,0.000349788,0.00363389,-0.0193549
4.94024,0.000316115,0.00333029,-0.0180342
4.97211,0.000285461,0.00304935,-0.0167857
5.00398,0.000257581,0.00278963,-0.0156072
5.03586,0.000232243,0.00254978,-0.0144962
5.06773,0.000209236,0.0023285,-0.0134502
5.0996,0.000188363,0.00212456,-0.0124667
5.13147,0.00016944,0.00193679,-0.0115432
5.16335,0.000152301,0.00176406,-0.0106772
5.19522,0.000136791,0.00160535,-0.009866
5.22709,0.000122765,0.00145964,-0.00910722
5.25896,0.000110092,0.00132601,-0.00839831
5.29084,9.86521e-05,0.00120357,-0.00773681
5.32271,8.83327e-05,0.00109149,-0.00712028
5.35458,7.90321e-05,0.000989004,-0.00654637
5.38645,7.06564e-05,0.000895369,-0.00601275
5.41833,6.312e-05,0.000809904,-0.0055172
5.4502,5.63443e-05,0.000731972,-0.00505752
5.48207,5.02574e-05,0.000660974,-0.00463161
5.51394,4.47937e-05,0.000596355,-0.00423744
5.54582,3.98936e-05,0.000537597,-0.00387307
5.57769,3.55023e-05,0.000484218,-0.00353662
5.60956,3.15703e-05,0.00043577,-0.00322629
5.64143,2.80523e-05,0.000391839,-0.00294038
5.67331,2.49074e-05,0.00035204,-0.00267726
5.70518,2.20982e-05,0.000316017,-0.00243536
5.73705,1.95909e-05,0.000283443,-0.00221323
5.76892,1.73549e-05,0.000254013,-0.00200947
5.8008,1.53624e-05,0.000227449,-0.00182275
5.83267,1.35883e-05,0.000203493,-0.00165184
5.86454,1.201e-05,0.000181909,-0.00149555
5.89641,1.06069e-05,0.000162479,-0.0013528
5.92829,9.36065e-06,0.000145003,-0.00122254
5.96016,8.25456e-06,0.0001293,-0.0011038
5.99203,7.27366e-06,0.000115203,-0.000995675
6.0239,6.40446e-06,0.000102557,-0.00089732
6.05578,5.63487e-06,9.12247e-05,-0.000807941
6.08765,4.954e-06,8.10775e-05,-0.000726802
6.11952,4.35211e-06,7.19998e-05,-0.000653217
6.15139,3.82046e-06,6.3886e-05,-0.00058655
6.18327,3.35122e-06,5.66401e-05,-0.000526211
6.21514,2.9374e-06,5.01749e-05,-0.000471654
6.24701,2.57274e-06,4.44114e-05,-0.000422373
6.27888,2.25164e-06,3.92779e-05,-0.000377903
6.31076,1.96914e-06,3.47094e-05,-0.000337812
6.34263,1.72078e-06,3.06473e-05,-0.000301705
6.3745,1.50262e-06,2.70387e-05,-0.000269218
6.40637,1.31113e-06,2.38356e-05,-0.000240016
6.43825,1.14318e-06,2.09949e-05,-0.000213792
6.47012,9.95992e-07,1.84778e-05,-0.000190265
6.50199,8.67105e-07,1.62493e-05,-0.000169178
6.53386,7.5433e-07,1.42781e-05,-0.000150295
6.56574,6.55729e-07,1.25358e-05,-0.000133403
6.59761,5.69589e-07,1.09973e-05,-0.000118306
6.62948,4.94394e-07,9.63989e-06,-0.000104826
6.66135,4.28804e-07,8.44321e-06,-9.28011e-05
6.69323,3.71637e-07,7.38914e-06,-8.2084e-05
6.7251,3.2185e-07,6.46148e-06,-7.25415e-05
6.75697,2.78523e-07,5.64575e-06,-6.40528e-05
6.78884,2.40849e-07,4.92906e-06,-5.65085e-05
6.82072,2.08115e-07,4.2999e-06,-4.98098e-05
6.85259,1.79695e-07,3.74805e-06,-4.38672e-05
6.88446,1.5504e-07,3.26442e-06,-3.86004e-05
6.91633,1.33668e-07,2.84092e-06,-3.39366e-05
6.94821,1.15155e-07,2.47039e-06,-2.98107e-05
6.98008,9.91325e-08,2.14647e-06,-2.61639e-05
7.01195,8.52751e-08,1.86353e-06,-2.29434e-05
7.04382,7.32997e-08,1.6166e-06,-2.0102e-05
7.0757,6.29587e-08,1.40126e-06,-1.75973e-05
7.10757,5.40358e-08,1.21363e-06,-1.53914e-05
7.13944,4.63424e-08,1.05028e-06,-1.34502e-05
7.17131,3.97142e-08,9.08171e-07,-1.17436e-05
7.20319,3.40079e-08,7.8465e-07,-1.02445e-05
7.23506,2.9099e-08,6.77369e-07,-8.92867e-06
7.26693,2.48792e-08,5.84264e-07,-7.77478e-06
7.2988,2.12544e-08,5.03523e-07,-6.76368e-06
7.33068,1.81428e-08,4.33557e-07,-5.87839e-06
7.36255,1.54736e-08,3.72971e-07,-5.10384e-06
7.39442,1.31855e-08,3.20542e-07,-4.42664e-06
7.42629,1.12252e-08,2.75201e-07,-3.83493e-06
7.45817,9.5466e-09,2.3601e-07,-3.31821e-06
7.49004,8.10995e-09,2.0215e-07,-2.86716e-06
7.52191,6.88077e-09,1.72906e-07,-2.47355e-06
7.55378,5.82929e-09,1.47651e-07,-2.1301e-06
7.58566,4.92976e-09,1.2584e-07,-1.83036e-06
7.61753,4.15996e-09,1.06993e-07,-1.56863e-06
7.6494,3.50063e-09,9.06929e-08,-1.33985e-06
7.68127,2.93514e-09,7.65747e-08,-1.13956e-06
7.71315,2.44905e-09,6.43173e-08,-9.63769e-07
7.74502,2.02983e-09,5.36389e-08,-8.08945e-07
7.77689,1.66653e-09,4.42908e-08,-6.7192e-07
7.80876,1.34956e-09,3.60522e-08,-5.49848e-07
7.84064,1.07045e-09,2.87257e-08,-4.40151e-07
7.87251,8.21642e-10,2.21334e-08,-3.4047e-07
7.90438,5.96301e-10,1.61123e-08,-2.48624e-07
7.93625,3.88142e-10,1.05112e-08,-1.62564e-07
7.96813,1.91266e-10,5.18666e-09,-8.03267e-08
Wr = 1
0.0239044,-0.00379745,-0.00515495,-0.00606552
0.0478088,-0.00767688,-0.0104098,-0.0122351
0.0717131,-0.0116303,-0.0157421,-0.0184683
0.0956175,-0.0156494,-0.0211287,-0.024724
0.119522,-0.0197259,-0.0265462,-0.0309606
0.143426,-0.023851,-0.0319709,-0.0371364
0.167331,-0.0280162,-0.0373788,-0.0432099
0.191235,-0.0322126,-0.042746,-0.0491398
0.215139,-0.0364311,-0.0480487,-0.0548858
0.239044,-0.040663,-0.0532632,-0.0604084
0.262948,-0.0448991,-0.058366,-0.0656695
0.286853,-0.0491304,-0.0633341,-0.0706324
0.310757,-0.053348,-0.0681452,-0.0752624
0.334661,-0.0575429,-0.0727774,-0.0795267
0.358566,-0.0617064,-0.0772096,-0.0833949
0.38247,-0.0658296,-0.0814215,-0.086839
0.406375,-0.0699041,-0.085394,-0.0898338
0.430279,-0.0739213,-0.0891087,-0.0923567
0.454183,-0.0778732,-0.0925485,-0.0943884
0.478088,-0.0817516,-0.0956973,-0.0959126
0.501992,-0.0855489,-0.0985405,-0.0969163
0.525896,-0.0892576,-0.101065,-0.0973899
0.549801,-0.0928703,-0.103258,-0.0973271
0.573705,-0.0963803,-0.10511,-0.096725
0.59761,-0.099781,-0.106611,-0.0955843
0.621514,-0.103066,-0.107754,-0.0939091
0.645418,-0.10623,-0.108533,-0.0917068
0.669323,-0.109266,-0.108944,-0.0889883
0.693227,-0.112171,-0.108983,-0.0857676
0.717131,-0.114938,-0.108649,-0.0820621
0.741036,-0.117565,-0.107943,-0.0778919
0.76494,-0.120047,-0.106866,-0.0732803
0.788845,-0.12238,-0.105422,-0.0682531
0.812749,-0.124561,-0.103615,-0.0628387
0.836653,-0.126588,-0.101452,-0.0570679
0.860558,-0.128459,-0.0989397,-0.0509735
0.884462,-0.130171,-0.0960883,-0.0445904
0.908367,-0.131725,-0.0929076,-0.0379549
0.932271,-0.133117,-0.0894094,-0.0311049
0.956175,-0.134349,-0.0856063,-0.0240793
0.98008,-0.135419,-0.0815122,-0.0169182
1.00398,-0.136329,-0.077142,-0.0096619
1.02789,-0.137079,-0.0725115,-0.00235146
1.05179,-0.13767,-0.0676373,0.00497212
1.0757,-0.138104,-0.0625371,0.012268
1.0996,-0.138382,-0.0572287,0.0194956
1.12351,-0.138507,-0.0517311,0.0266152
1.14741,-0.138481,-0.0460632,0.0335878
1.17131,-0.138307,-0.0402448,0.0403756
1.19522,-0.137988,-0.0342957,0.0469422
1.21912,-0.137528,-0.028236,0.0532525
1.24303,-0.13693,-0.0220859,0.0592734
1.26693,-0.136199,-0.0158656,0.0649736
1.29084,-0.135338,-0.00959539,0.070324
1.31474,-0.134352,-0.00329516,0.0752976
1.33865,-0.133246,0.00301528,0.0798699
