4.4647,63.624,103.01,139.78,179.72,350.67,336.29,319.06,27.119,40.084,20.981,39.829,64.247,89.448,89.208,106.66,86.561,88.133,74.112,2.8467,74.725,73.025,73.346,69.67,75.4,151.72,139.49,105.45,123.32,147.78,156.11,163.59,144.7,148.34,171.37,230.14,205.53,294.44,293.72,288.99,324.73,352.08,321.06,321.9,1.6877,23.387,0,9.0015,17.064,21.411,33.533,63.698,32.907,27.342,32.984,74.512,37.698,71.822,61.197,64.573,70.719,103.82,108.4,116.06,110.72,87.737,79.936,54.916,91.225,91.061,90.934,94.292,90.685,74.708,83.697,90.165,77.682,70.147,90.566,87.202,87.553,87.283,85.883,94.129,71.764,72.583,102.5,78.76,81.494,104.41,87.051,95.437,91.448,104.24,104.48,8.8332,4.1529,72.814,73.81,73.558,139.17,159.97,253.46,334.71,329.61,12.822,14.921,14.636,22.57,28.196,47.012,57.625,60.732,67.163,116.43,120.39,98.869,98.39,101.44,86.913,97.365,85.767,78.611,71.117,121.17,84.59,74.709,86.488,82.007,87.239,86.967,85.562,85.627,73.161,84.283,107.01,78.587,103.29,92.584,72.52,110.5,91.528,90.931,93.067,95.899,103.72,75.537,72.297,113.02,108.52,110.83,113.03,111.97,119.69,109.79,109.09,109.27,108.98,109.2,110.61,90.312,89.992,92.85,93.248,84.823,96.836,88.69,85.522,103.94,104.99,75.019,102.25,102.39,99.451,100.91
3.3752,28.692,54.76,87.63,121.04,270.46,255.79,226.97,9.5794,11.118,14.669,17.555,33.688,49.3,41.894,55.008,47.21,48.746,42.092,9.2174,34.52,33.563,33.516,31.123,35.041,90.44,82.063,61.644,70.376,91.699,94.845,102.79,89.389,92.361,111.79,158.8,134.85,220.79,205.15,211.47,237.54,257.88,243.07,228.44,2.9123,6.6959,9.0015,0,2.5747,6.4236,17.177,24.883,7.4908,8.4518,7.8288,31.936,9.8696,38.592,29.464,32.008,36.068,53.741,56.241,61.999,58.247,40.764,49.342,28.749,50.578,50.471,50.419,53.346,50.62,40.476,46.92,51.296,41.5,36.746,42.692,47.88,48.172,45.626,46.263,53.305,39.701,39.678,62.295,40.681,42.934,52.675,55.812,46.234,56.124,52.582,52.711,0.56147,1.4009,33.054,33.896,33.547,81.819,95.624,184.13,240.61,239.55,6.4197,1.5072,1.5234,5.7904,6.0962,28.879,21.881,29.551,34.764,62.643,65.614,48.628,48.323,50.454,55.759,47.548,53.732,47.478,35.747,66.28,51.265,41.153,48.677,43.933,47.77,47.542,46.693,46.499,32.12,44.317,61.513,45.897,51.917,59.822,32.937,58.09,50.941,50.235,59.064,53.6,52.177,35.151,32.414,59.936,56.326,58.21,59.968,59.149,64.931,57.581,57.118,57.168,57.221,57.124,58.206,50.31,49.552,51.505,52.016,48.104,56.181,49.427,47.088,52.318,53.077,35.007,51.069,51.134,49.03,50.145
11.735,15.017,36.245,61.248,89.367,221.3,208.44,188.56,2.3038,7.033,8.0338,6.7007,17.671,29.912,29.992,38.998,28.271,29.384,23.853,12.182,20.372,19.491,19.657,17.776,20.725,67.025,59.026,39.656,48.765,65.446,70,75.553,63.445,65.919,82.119,123.57,104.37,176.68,169.2,169.42,194.58,214.7,196.84,190.75,8.3687,12.854,17.064,2.5747,0,1.03,7.0703,17.201,5.2881,1.6969,3.4688,22.185,7.1277,21.332,14.859,16.661,19.7,36.875,40.058,44.594,41.236,29.528,29.427,14.133,30.925,30.837,30.786,32.997,30.856,22.77,27.714,31.187,23.711,20.029,31.175,28.747,28.967,27.696,27.646,32.948,22.08,22.1,39.702,23.456,25.105,38.535,34.503,33.494,34.661,38.377,38.604,5.3082,7.3633,19.388,19.896,19.773,58.818,72.762,144.28,200.67,197.5,16.369,5.3289,5.5519,0.64826,1.6356,15.08,12.557,14.854,18.545,44.623,47.051,35.518,35.165,37.001,34.466,34.698,32.819,27.959,19.593,47.504,30.863,23.215,29.122,25.719,28.693,28.521,27.818,27.723,19.918,26.363,39.905,26.733,37.802,37.635,19.232,41.102,31.178,30.687,36.989,33.432,38.14,20.797,19.155,42.636,40.129,41.383,42.626,42.004,46.691,40.672,40.228,40.382,40.069,40.331,41.151,30.62,30.147,31.726,32.074,28.587,35.066,29.861,28.037,38.298,38.897,20.533,37.402,37.546,35.877,36.541
18.391,11.745,32.007,51.778,77.184,200.15,188.73,178.1,0.35623,9.8896,4.2625,2.9839,11.701,23.334,30.635,37.384,21.871,22.668,16.481,13.16,17.825,16.85,17.254,15.502,18.081,61.714,53.211,31.835,43.12,56.887,63.589,67.215,54.963,57.194,71.655,111.26,95.583,158.03,159.89,153.15,179.61,201.02,177.48,181.13,12.32,21.038,21.411,6.4236,1.03,0,2.7065,19.329,8.8565,0.42733,5.3284,23.501,10.78,14.96,10.214,11.619,14.306,34.278,38.415,42.406,39.022,30.611,20.475,8.3333,24.246,24.162,24.096,25.847,23.972,16.262,20.58,23.792,17.542,14.108,32.229,22.194,22.371,22.547,21.549,25.765,15.19,15.416,30.675,18.111,19.396,38.371,24.615,33.884,25.497,38.148,38.473,10.673,12.523,17.119,17.403,17.473,53.015,68.508,128.03,189.45,183.82,25.34,11.044,11.364,0.18068,2.7878,8.2497,12.791,10.026,12.799,41.906,44.122,35.837,35.412,37.211,24.571,35.13,23.397,19.422,14.511,44.435,22.099,16.391,21.933,19.613,22.212,22.075,21.37,21.404,19.037,20.847,32.727,18.789,37.584,27.386,16.897,38.892,24.402,24.098,27.082,26.699,38.016,18.13,17.223,40.328,38.482,39.341,40.279,39.76,44.006,38.482,38.005,38.264,37.599,38.202,38.89,23.78,23.615,25.095,25.295,21.203,27.267,22.963,21.364,38.204,38.739,17.696,37.49,37.708,36.201,36.589
33.915,10.215,28.5,39.721,60.551,168.39,159.28,163.19,1.5045,18.417,2.8262,1.1335,5.9617,16.313,35.019,37.996,15.163,15.449,8.435,19.774,17.296,16.191,16.969,15.464,17.39,56.07,46.875,22.697,37.199,46.173,56.172,56.71,44.397,46.217,57.763,94.035,84.037,130.53,146.95,129.35,157.61,180.85,148.68,167.52,23.56,38.533,33.533,17.177,7.0703,2.7065,0,26.373,18.642,2.6252,12.37,29.119,20.624,8.4886,6.5723,7.3094,9.3637,33.357,38.965,42.018,38.642,35.716,9.9294,3.0048,17.046,16.969,16.882,17.878,16.46,9.5392,12.77,15.494,11.303,8.357,37.258,15.238,15.346,17.781,15.32,17.748,7.9207,8.4529,19.708,13.141,13.822,41.317,12.541,37.801,14.46,40.992,41.47,23.891,25.584,17.05,16.969,17.348,46.701,64.468,104.5,173.25,163.8,44.426,24.666,25.15,3.7367,8.7858,1.5151,16.881,6.1047,7.363,40.676,42.518,39.607,39.072,40.782,12.49,39.095,12.051,9.528,10.05,42.601,11.771,9.1792,14.001,13.418,15.37,15.289,14.599,14.831,21.164,15.542,24.57,9.8011,40.454,14.683,16.728,38.522,17.048,17.042,14.892,19.36,41.033,17.4,17.695,39.778,39.024,39.234,39.667,39.32,42.796,38.15,37.627,38.052,36.831,37.973,38.436,16.34,16.659,17.95,17.915,12.991,18.263,15.455,14.242,41.265,41.69,16.707,40.858,41.194,39.973,39.907
42.494,7.8282,11.579,35.748,57.235,167.33,152.82,109,17.887,2.7448,40.637,17.304,18.833,18.413,2.3881,7.3811,17.714,19.052,24.22,58.114,5.3061,5.5278,4.9821,4.7524,5.531,25.371,23.103,24.209,18.861,33.751,29.317,37.171,32.748,34.502,47.264,74.135,52.812,129.56,93.473,114.92,125.64,135.02,144.37,108.57,44.651,20.836,63.698,24.883,17.201,19.329,26.373,0,5.2657,14.836,5.2843,0.51526,3.7164,19.168,13.258,14.261,14.735,8.2799,7.7722,10.162,9.0178,2.0123,33.123,21.187,18.829,18.816,18.88,20.896,19.737,19.348,21.332,22.154,17.313,17.239,2.4452,18.362,18.539,12.884,16.457,21.043,21.97,20.653,30.249,13.736,15.041,5.5501,38.121,3.5118,32.036,5.5583,5.5435,27.308,37.131,4.6928,5.1828,4.7584,22.99,25.976,101.03,119.01,123.5,37.818,19.953,20.507,15.997,8.2657,34.073,1.219,14.172,16.981,11.023,12.28,4.1705,4.1186,4.7249,38.207,3.8354,34.938,30.553,13.37,12.695,30.64,20.996,21.366,16.663,18.043,17.903,17.966,17.403,2.2606,14.196,21.571,26.675,5.3577,39.472,4.837,8.9647,19.247,18.445,36.821,19.109,5.382,5.5855,4.0002,9.648,7.8015,8.8012,9.7054,9.3279,11.731,8.7895,8.6948,8.5792,9.045,8.5801,9.0634,19.549,18.208,18.627,19.259,22.501,23.927,19.856,18.979,5.4078,5.6662,5.9814,4.9552,4.9404,4.2784,4.7118
17.861,13.083,27.059,56.808,84.48,214.98,199.92,159.73,9.7568,0.44203,25.265,13.554,22.306,29.203,14.633,23.972,27.828,29.358,29.494,31.004,14.03,13.759,13.356,12.124,14.418,50.919,46.105,38.314,38.502,57.205,55.431,63.955,55.596,57.971,74.265,110.68,87.037,171.1,141.03,158.04,175.15,188.97,189.46,159.86,19.742,6.7897,32.907,7.4908,5.2881,8.8565,18.642,5.2657,0,7.3371,0.72146,8.95,0.16706,24.801,16.896,18.714,20.895,24.232,24.747,28.811,26.518,13.778,38.181,21.367,30.035,29.979,29.996,32.568,30.626,25.783,29.952,32.437,24.995,22.761,14.884,28.536,28.778,24.028,26.609,32.642,27.022,26.211,42.358,22.371,24.217,21.442,44.14,17.268,40.657,21.427,21.444,8.5907,14.493,12.946,13.666,13.212,45.93,53.21,138.17,171.6,174.43,15.852,4.8059,5.0895,6.5376,1.8424,28.928,5.233,17.503,21.681,29.749,31.836,18.72,18.58,19.875,44.167,18.017,41.293,35.788,19.891,32.409,37.592,27.103,30.769,25.692,28.286,28.096,27.754,27.313,10.724,24.297,36.578,32.735,21.017,46.79,12.996,26.417,30.46,29.639,44.867,31.55,21.115,14.504,12.167,27.649,24.802,26.324,27.707,27.1,31.148,26.087,25.84,25.763,26.161,25.748,26.54,30.369,29.186,30.318,30.945,31.21,35.724,30.167,28.567,21.182,21.683,14.716,20.316,20.312,18.957,19.783
22.301,7.74,25.076,43.672,67.499,185.26,173.87,161.35,0.17569,7.561,6.379,1.6716,8.463,17.995,24.219,29.889,16.715,17.484,12.838,18.309,12.733,11.911,12.252,10.783,12.949,51.913,44.205,25.63,35.089,47.994,53.719,57.321,46.241,48.312,61.887,98.848,83.537,144.72,143.96,139.16,163.62,183.6,163.18,164.13,16.554,21.692,27.342,8.4518,1.6969,0.42733,2.6252,14.836,7.3371,0,3.7552,18.147,8.747,11.121,6.8085,8.0084,10.224,27.06,30.811,34.357,31.314,24.297,17.037,6.05,18.793,18.721,18.67,20.299,18.631,12.199,15.93,18.675,13.081,10.261,25.719,17.033,17.196,16.975,16.354,20.241,11.569,11.627,25.167,13.296,14.453,30.952,20.978,27.045,21.028,30.743,31.049,12.956,15.979,12.14,12.376,12.438,44.026,58.114,115.79,172.21,167.29,28.257,12.244,12.634,0.25891,1.8263,7.6276,8.8364,6.7267,9.1796,33.882,35.872,28.77,28.379,29.978,20.953,28.162,19.62,15.895,10.295,36.151,18.086,12.453,17.056,14.75,17.025,16.9,16.314,16.3,13.872,15.615,26.198,14.965,30.239,23.398,11.952,31.198,18.955,18.64,22.85,20.886,30.641,12.99,12.24,32.481,30.87,31.611,32.435,31.974,35.775,30.832,30.402,30.641,30.027,30.584,31.193,18.454,18.216,19.494,19.71,16.549,21.74,17.794,16.387,30.814,31.284,12.627,30.205,30.414,29.096,29.394
20.254,8.4268,22.094,47.602,73.245,197.03,183.2,151.2,5.5554,0.70034,19.111,8.0477,15.222,21.97,13.726,21.336,20.715,21.981,21.288,28.355,10.18,9.8022,9.6138,8.4408,10.493,45.546,40.164,30.177,32.534,48.911,49.134,56.026,47.338,49.535,64.506,99.822,79.099,155.01,133.33,144.09,162.66,177.82,172.93,152.08,19.781,11.053,32.984,7.8288,3.4688,5.3284,12.37,5.2843,0.72146,3.7552,0,8.4293,1.0495,17.481,10.968,12.483,14.448,20.713,22.106,25.784,23.409,13.228,28.597,14.26,22.737,22.681,22.683,24.885,23.134,18.386,22.127,24.472,17.956,15.826,14.343,21.293,21.501,18.051,19.76,24.928,19.223,18.618,33.074,16.094,17.652,20.026,33.795,16.22,31.073,19.953,20.056,10.172,15.695,9.3132,9.8509,9.5624,39.996,48.839,123.92,162.5,163.13,20.388,6.8756,7.2288,3.5487,0.41259,20.654,3.5474,11.4,14.854,26.27,28.216,17.652,17.445,18.743,33.813,17.028,31.37,26.573,13.733,28.675,28.269,19.415,22.937,18.777,21.11,20.947,20.582,20.259,8.3025,17.949,29.043,24.076,19.541,36.2,9.3012,23.31,23.078,22.418,34.611,24.268,19.725,10.561,8.8209,24.485,22.159,23.366,24.511,23.98,27.731,22.989,22.706,22.722,22.812,22.696,23.39,22.911,22.003,23.086,23.585,23.172,27.487,22.633,21.19,19.819,20.279,10.617,19.09,19.151,17.9,18.508
52.095,7.2495,8.0117,29.593,48.84,151.54,137.47,94.545,21.233,5.4752,45.59,19.095,18.192,15.651,0.69545,4.0426,15.172,16.394,22.803,67.238,3.927,4.2641,3.7278,3.7981,4.0876,18.835,17.161,20.289,13.871,27.127,22.404,29.683,26.305,27.841,39.284,63.174,43.199,115.94,80.115,101.35,110.6,119.02,129.64,94.126,53.778,27.856,74.512,31.936,22.185,23.501,29.119,0.51526,8.95,18.147,8.4293,0,6.9489,17.856,12.842,13.542,13.478,4.9163,4.3233,6.1449,5.3094,0.54004,31.444,21.481,15.933,15.932,16.006,17.777,16.886,17.789,19.049,19.363,15.483,16.049,0.78308,15.773,15.923,10.316,13.966,17.936,20.711,19.298,26.628,11.812,12.895,2.6973,35.989,1.3549,29.34,2.6987,2.6951,35.031,45.883,3.4985,3.8802,3.5034,17.066,19.194,89.098,103.89,108.33,47.162,26.773,27.42,20.006,11.775,35.611,1.6913,13.802,16.052,6.8778,7.8643,1.7824,1.7402,2.1506,36.09,1.5708,32.809,28.91,12.078,8.2086,28.481,19.462,18.858,14.477,15.45,15.331,15.503,14.933,1.2912,11.837,17.535,24.926,2.5577,36.911,3.6551,5.2703,16.328,15.569,34.132,15.864,2.581,4.1287,2.8983,5.7837,4.3447,5.1215,5.8329,5.5389,7.4027,5.1412,5.0815,4.9768,5.3895,4.9797,5.3518,16.725,15.403,15.608,16.211,20.143,20.641,17.16,16.525,2.6016,2.7806,4.5405,2.2987,2.296,1.8561,2.1262
21.109,12.458,24.694,54.297,81.28,209.51,194.31,151.86,11.4,0.17859,28.57,14.684,22.475,28.112,12.037,20.952,26.832,28.381,29.566,35.684,12.635,12.472,12.002,10.934,13.009,46.861,42.608,36.818,35.602,54.092,51.456,60.184,52.583,54.884,70.817,105.77,81.958,166.34,133.55,152.58,168.27,181.05,184.16,151.74,23.504,7.8043,37.698,9.8696,7.1277,10.78,20.624,3.7164,0.16706,8.747,1.0495,6.9489,0,24.636,16.807,18.541,20.465,21.499,21.66,25.505,23.431,11.196,38.564,22.12,28.884,28.835,28.864,31.41,29.569,25.491,29.36,31.58,24.413,22.54,12.182,27.556,27.792,22.627,25.554,31.503,27.054,26.113,41.439,21.47,23.278,18.305,44.504,14.433,40.412,18.305,18.299,10.957,17.626,11.592,12.307,11.825,42.442,48.658,133.82,163.51,167.07,18.208,6.4475,6.765,8.1757,2.6381,30.849,4.2406,17.503,21.582,26.52,28.488,15.75,15.638,16.812,44.542,15.096,41.514,36.067,19.34,29.056,37.589,26.927,30.041,24.848,27.28,27.094,26.827,26.342,9.0928,23.153,34.804,32.759,17.931,46.973,11.671,23.338,29.324,28.475,44.856,30.178,18,13.094,10.771,24.484,21.711,23.203,24.549,23.968,27.784,23.034,22.82,22.718,23.189,22.708,23.465,29.317,28.052,29.068,29.722,30.644,34.654,29.22,27.716,18.054,18.521,13.369,17.234,17.216,15.962,16.762
64.694,2.5017,7.8537,11.561,24.362,105.71,97.428,97.685,10.728,20.787,20.966,4.6853,0.22459,1.3293,18.906,16.206,1.0452,1.0598,0.30213,53.114,5.2962,4.8013,5.4219,5.1891,5.1764,22.675,16.63,3.4299,11.19,15.094,21.961,21.47,14.086,15.104,22.045,46.152,39.409,75.756,85.532,72.827,93.191,110.98,89.387,101.38,54.423,56.165,71.822,38.592,21.332,14.96,8.4886,19.168,24.801,11.121,17.481,17.856,24.636,0,0.75693,0.4324,0.30872,12.275,16.692,17.589,15.654,20.247,1.9137,1.4202,1.5298,1.5066,1.4771,1.7316,1.3227,0.030705,0.45703,1.067,0.26162,0.051567,20.941,1.0306,1.0514,2.4907,1.1838,1.6897,0.11187,0.028047,2.8308,0.9824,0.94871,20.545,3.2278,19.766,1.9496,20.244,20.691,47.116,53.713,5.668,5.2764,5.7116,16.534,29.058,55.483,105.33,97.727,72.081,43.442,44.276,14.772,16.165,6.5173,11.064,0.65687,0.10821,16.099,16.877,20.568,20.138,20.978,3.2521,20.529,2.3616,1.3302,0.57186,16.75,1.3952,0.051093,0.6991,0.69088,1.082,1.0679,0.88472,0.97735,9.6524,1.5253,4.2321,0.62401,19.971,3.7042,5.4577,15.594,1.5129,1.5478,3.033,2.2873,20.466,5.1441,6.4544,16.151,16.718,16.234,16.036,15.986,17.354,15.418,15.083,15.47,14.3,15.41,15.473,1.2929,1.4437,1.8292,1.7867,0.54293,1.8956,1.0421,0.75795,20.649,20.763,4.6651,20.778,21.108,20.773,20.187
52.776,0.80631,7.7589,16.012,31.443,121.49,112.03,105.36,6.8921,13.682,17.956,2.5931,0.48882,2.6735,14.733,14.155,2.194,2.4717,1.8107,45.424,3.3221,2.8602,3.3063,2.89,3.2916,24.25,18.388,6.0186,12.538,19.033,24.442,25.511,17.915,19.173,27.764,54.098,44.42,89.064,92.048,84.409,104.28,121.44,103.55,108.45,44.594,43.93,61.197,29.464,14.859,10.214,6.5723,13.258,16.896,6.8085,10.968,12.842,16.807,0.75693,0,0.053542,0.34601,10.938,14.695,16.156,14.146,15.69,4.638,1.2796,2.9876,2.9582,2.9362,3.5959,2.9142,0.96035,2.0558,3.0075,1.0301,0.44716,16.463,2.3045,2.3641,2.7482,2.0993,3.5731,1.2252,1.022,6.1961,1.1858,1.4818,17.304,6.7625,15.915,5.1343,17.051,17.425,36.696,43.128,3.4381,3.2404,3.5222,18.278,29.948,66.562,113.76,107.93,58.576,33.043,33.779,9.6708,10.05,6.7404,6.5295,0.018169,0.29866,15.085,16.098,16.838,16.457,17.384,6.7865,16.681,5.5592,3.745,0.39507,16.093,4.1287,1.2009,2.4058,1.5207,2.3048,2.2598,2.0448,2.0468,6.3563,1.9836,6.3941,2.6441,16.752,7.6278,3.2715,14.079,3.0467,2.9342,6.7494,3.8894,17.179,3.2802,3.9539,14.758,14.726,14.593,14.673,14.525,16.372,13.874,13.553,13.86,12.959,13.808,14,2.8445,2.7675,3.2896,3.3623,2.3444,4.2765,2.5964,2.0775,17.343,17.526,2.918,17.296,17.568,17.05,16.712
56.16,0.97996,7.2079,14.342,29.008,116.52,107.32,101.87,8.0232,15.223,19.214,3.2055,0.34782,2.0269,15.115,13.944,1.6129,1.8311,1.3525,48.074,3.4118,2.9631,3.4378,3.0978,3.3571,22.967,17.171,4.9941,11.536,17.368,22.958,23.693,16.296,17.482,25.607,51.12,42.112,84.829,88.911,80.451,100.17,117.27,99.004,105.06,47.578,46.952,64.573,32.008,16.661,11.619,7.3094,14.261,18.714,8.0084,12.483,13.542,18.541,0.4324,0.053542,0,0.14215,10.613,14.458,15.742,13.792,16.167,3.949,1.3502,2.3019,2.2755,2.2539,2.8115,2.2149,0.5697,1.4459,2.2636,0.62127,0.19825,16.897,1.6964,1.7457,2.3014,1.5626,2.7878,0.85377,0.6538,5.0986,0.85011,1.0595,17.356,5.8755,16.173,4.2119,17.094,17.482,39.548,46.169,3.597,3.3519,3.6651,17.066,28.732,62.943,110.04,103.93,62.165,35.748,36.514,11.104,11.562,6.9525,7.3121,0.060712,0.12311,14.585,15.519,17.041,16.653,17.535,5.9019,16.921,4.725,3.1099,0.21893,15.483,3.3621,0.77998,1.7433,1.0458,1.7039,1.6671,1.4745,1.4895,6.7168,1.539,5.4175,2.0537,16.809,6.6121,3.4255,13.729,2.3458,2.263,5.7454,3.1258,17.247,3.3403,4.1695,14.362,14.488,14.265,14.27,14.151,15.838,13.536,13.218,13.54,12.588,13.486,13.64,2.1558,2.1173,2.584,2.6342,1.691,3.3853,1.9275,1.4838,17.413,17.573,2.9625,17.417,17.7,17.246,16.843
61.509,1.1119,5.7098,11.655,25.199,109.01,99.983,94.57,10.293,16.905,22.478,4.6903,0.5811,1.0991,14.423,12.443,0.80016,0.9688,1.2204,53.441,3.0577,2.6785,3.1465,2.9685,2.9718,19.856,14.419,3.4787,9.3102,14.372,19.69,20.2,13.397,14.473,21.945,45.876,37.449,78.416,82.17,73.947,92.767,109.27,92.001,97.722,52.796,50.774,70.719,36.068,19.7,14.306,9.3637,14.735,20.895,10.224,14.448,13.478,20.465,0.30872,0.34601,0.14215,0,9.1467,12.896,13.888,12.113,15.577,3.7492,2.0995,1.3039,1.2842,1.2689,1.712,1.2524,0.31436,0.81555,1.3615,0.19628,0.12033,16.203,0.86472,0.90125,1.4104,0.76333,1.6974,0.78624,0.52174,3.8125,0.33137,0.43456,16.054,5.4687,15.234,3.4521,15.792,16.181,43.907,51.117,3.3326,3.038,3.3682,14.324,25.43,57.356,102.41,96.397,67.252,39.582,40.395,13.672,13.767,8.453,7.8575,0.38854,0.18264,12.686,13.478,15.975,15.597,16.371,5.5039,15.919,4.2964,2.9094,0.04131,13.41,2.8837,0.55469,0.9893,0.41819,0.86626,0.83931,0.70856,0.71323,6.5087,0.78443,3.8046,1.7643,15.539,5.983,3.1715,12.057,1.3404,1.2724,5.0266,1.9349,15.972,2.9486,3.9401,12.6,12.921,12.593,12.506,12.428,13.835,11.889,11.592,11.915,10.952,11.863,11.962,1.2066,1.1636,1.5146,1.5562,1.0311,2.2251,1.0529,0.73428,16.134,16.252,2.5882,16.213,16.499,16.161,15.68
81.882,6.6601,0.79176,11.47,23.411,101.98,90.413,59.995,29.413,18.168,54.581,22.336,14.319,7.1621,2.6564,0.3265,7.2999,7.9352,15.854,89.477,2.7175,3.1556,2.9169,3.6901,2.6459,4.8988,3.7226,8.2117,2.3826,9.2123,6.4797,10.439,8.8136,9.6627,16.639,32.885,19.517,73.334,48.943,61.633,69.688,77.864,84.139,60.586,79.515,54.694,103.82,53.741,36.875,34.278,33.357,8.2799,24.232,27.06,20.713,4.9163,21.499,12.275,10.938,10.613,9.1467,0,0.37057,0.50741,0.20839,3.4236,22.156,19.524,7.0786,7.1043,7.1793,7.9588,7.8733,11.595,10.789,9.8637,9.187,11.222,3.2833,7.6326,7.6831,3.8625,6.5435,8.1051,14.62,13.272,13.686,6.3144,6.5607,1.5782,24.77,2.1651,17.935,1.4904,1.6224,59.848,72.351,2.9551,2.8746,2.8123,3.6774,6.0466,52.394,67.225,68.707,79.194,50.341,51.274,31.145,23.898,34.733,7.1519,11.768,11.91,0.38334,0.62367,2.0843,1.9755,1.982,24.892,2.2321,22.145,20.176,8.049,0.6722,18.535,12.942,10.12,7.6039,7.3869,7.3463,7.7183,7.2874,2.7913,5.3387,5.9992,16.696,1.472,24.482,3.0569,0.20091,7.3206,6.8602,21.867,6.306,1.6042,2.6348,2.921,0.28597,0.37282,0.27617,0.27499,0.25425,0.60989,0.17961,0.14484,0.18464,0.086341,0.17807,0.1897,7.8149,6.892,6.5842,6.961,11.451,9.7558,8.417,8.492,1.6498,1.6087,2.8772,1.8354,1.9425,2.1009,1.7469
84.019,9.3237,2.2097,14.97,27.407,107.62,95.305,58.815,33.673,18.575,61.196,26.858,18.883,10.785,1.7829,0.0071227,10.938,11.725,20.922,95.386,4.3406,4.9215,4.5174,5.3929,4.2971,5.1607,4.7322,11.976,3.8884,11.753,7.2875,12.259,11.416,12.298,19.668,35.303,20.284,78.585,47.648,65.208,71.368,78.004,89.183,58.814,83.288,54.056,108.4,56.241,40.058,38.415,38.965,7.7722,24.747,30.811,22.106,4.3233,21.66,16.692,14.695,14.458,12.896,0.37057,0,0.15994,0.08006,2.3766,28.19,24.572,10.687,10.719,10.811,11.762,11.659,15.949,15.124,14.056,13.122,15.394,2.134,11.35,11.414,6.5838,9.997,11.94,19.444,17.885,18.513,9.5958,9.9604,0.53122,31.182,1.1723,23.461,0.48598,0.55479,61.693,75.012,4.4986,4.5088,4.3383,4.6909,5.3895,57.023,66.163,69.378,79.499,51.347,52.271,34.772,26.036,41.329,7.9779,15.687,16.125,0.33237,0.55021,0.99224,0.94139,0.84757,31.318,1.1391,28.223,25.935,11.551,0.65307,24.121,17.54,14.348,11.262,11.05,10.998,11.443,10.915,3.483,8.4606,9.227,21.96,0.49825,30.875,4.6558,0.078236,10.985,10.418,27.931,9.7275,0.56197,4.294,4.2819,0.12391,3.1803e-05,0.042397,0.13521,0.095294,0.41788,0.072776,0.084608,0.055393,0.17572,0.058394,0.093042,11.587,10.455,10.079,10.543,15.916,13.917,12.313,12.384,0.58298,0.53593,4.6683,0.73528,0.79673,0.98315,0.72123
91.236,10.799,2.1322,13.246,24.383,100.31,88.308,52.896,37.19,22.116,65.387,29.48,20.141,10.947,2.9729,0.22393,11.222,11.93,21.698,101.98,5.4675,6.0992,5.7161,6.7496,5.3853,3.534,3.3657,11.477,3.0071,9.859,5.3973,9.9506,9.6178,10.374,16.97,30.996,16.888,72.524,42.356,59.336,64.85,71.099,82.519,52.96,90.084,60.096,116.06,61.999,44.594,42.406,42.018,10.162,28.811,34.357,25.784,6.1449,25.505,17.589,16.156,15.742,13.888,0.50741,0.15994,0,0.071719,3.7065,28.727,26.307,10.776,10.813,10.909,11.707,11.755,16.714,15.486,14.148,13.775,16.383,3.3675,11.6,11.648,6.9404,10.327,11.889,20.332,18.739,18.08,10.26,10.489,1.0891,31.43,2.1142,23.479,1.036,1.1171,67.889,81.705,5.7364,5.6773,5.5438,3.3349,3.7132,51.964,59.862,62.886,86.747,57.118,58.095,38.721,29.847,43.612,10.216,17.158,17.255,0.072261,0.14125,1.8143,1.7633,1.5696,31.574,2.0303,28.505,26.518,12.547,0.199,24.434,18.296,14.594,11.743,11.303,11.263,11.763,11.24,4.9278,8.8964,8.7146,22.532,1.0787,30.886,5.8952,0.077227,11.056,10.523,27.901,9.6391,1.1484,5.3739,5.5888,0.031644,0.15578,0.060217,0.036222,0.044812,0.069254,0.096039,0.12293,0.10642,0.17619,0.10969,0.079881,11.7,10.599,10.109,10.55,16.224,13.735,12.486,12.693,1.1688,1.078,5.7445,1.408,1.4806,1.7886,1.4265
