62.504,112.28,47.061,21.562,30.903,20.912,113.11,76.918,22.976,60.495,33.146,21.849,16.122,28.01,12.504,33.939,19.453,18.988,0.21427,23.384,25.081,21.381,14.034,17.934,2.1227,0.16481,0.44676,5.2079,4.6973,4.4324,1.8246,0.45021,0.28546,0.17633,56.122,40.403,64.367,73.161,44.496,76.578,17.811,17.494,0,1.0548,12.196,37.678,37.543,109.38,85.616,55.441,47.657,44.424,36.5,34.5,42.147,12.552,15.319,32.891,25.503,11.128,29.586,2.642,33.213,1.2718,19.772,37.572,30.284,10.96,13.591,5.727,12.387,13.937,7.5779,25.635,39.491,18.124,9.6217,24.888,23.004,14.512,14.907,17.805,13.904,1.8151,3.6357,11.206,8.3301,1.8583,3.0619,5.4636,2.9999,8.417,1.5639,9.6042,4.4012,0.049974,0.8074,1.4335,1.6126,0.68525,0.89132,5.3114,4.8889,5.1222,4.5778,4.4067,2.5778,4.365,3.0548,31.628,0.67599,0.15776,0.76138,0.15276,0.28527,74.293,98.191,96.988,103.49,44.077,63.333,77.852,59.198,24.927,60.171,38.317,47.387,30.572,16.296,37.244,1.8358,15.841,46.259,57.26,46.255,47.396,5.7676,7.8971,26.55,24.264,14.567,11.058,8.9188,13.208,11.324,17.574,15.18,48.348,44.605,20.434,27.268,19.285,20.127,2.7642,4.7635,0.43793,1.2603,1.2597,7.4976,1.1483,1.051,1.045,0.69213,5.4315,5.3457,4.7996,4.4738,1.639,2.9255,0.10466,31.881,0.067273,0.59959,66.744,68.901,72.705,71.909,18.977,19.572,23.589,20.923,22.902,21.054,18.097,11.661,19.639,22.105,16.281,18.898,18.89,23.752,19.987,19.187,19.375,18.691,19.349,19.596,22.981,22.347
60.997,105.46,36.197,18.091,20.539,14.083,106.3,63.432,17.316,61.085,31.103,21.962,16.63,20.713,7.1825,27.929,12.102,11.745,1.1491,14.598,16.111,13.026,7.7501,10.294,0.33702,1.1624,0.13071,2.5622,2.5109,1.9053,1.4442,1.1118,1.0634,1.1457,54.211,38.449,58.742,66.505,37.561,63.183,10.632,10.18,1.0548,0,6.2692,27.106,26.673,95.608,77.677,48.761,44.576,35.947,31.933,23.997,30.403,9.2447,11.418,22.428,16.456,8.6201,19.59,1.4931,24.717,2.4736,12.9,28.834,22.367,11.08,13.954,7.1471,12.664,13.277,8.1863,26.724,29.489,15.186,9.0518,15.77,14.32,8.1272,8.4795,10.242,7.9894,0.11706,0.7739,6.4495,4.0153,0.20109,0.58077,2.0995,0.5609,3.535,0.15201,6.1642,1.2624,0.76847,0.14303,0.05557,0.14553,0.056232,0.13612,2.4908,2.3136,2.5862,2.1932,2.4905,1.3278,2.0374,1.1217,21.991,1.7097,1.1454,0.84822,1.1887,0.84877,70.485,84.958,86.354,91.311,41.281,56.12,69.628,52.27,22.972,55.552,33.105,38.014,20.282,15.185,26.909,0.3358,8.7532,37.254,48.861,36.888,39.463,4.6497,5.4146,20.119,17.106,16.011,12.834,10.841,14.479,12.508,17.734,15.839,43.782,37.547,12.59,18.335,11.843,12.548,0.50374,2.2083,0.90442,0.86441,0.04508,5.0688,0.043667,0.26311,0.023927,0.05967,2.6483,2.5885,2.1819,1.9466,0.98537,0.67418,1.3127,21.473,0.93583,0.62101,59.39,59.688,60.743,61.546,11.589,11.623,14.776,12.594,14.194,13.306,11.067,5.7082,12.22,13.561,9.5884,11.497,11.658,15.551,12.504,11.862,12.007,11.505,12.006,12.204,14.238,13.749
53.688,114.27,25.691,25.343,5.2431,3.0284,115.22,49.305,18.579,58.671,26.171,23.462,20.076,7.1286,0.87952,15.207,1.1912,1.1015,12.75,1.9575,2.2986,1.428,3.7546,1.1462,4.182,11.521,8.1651,2.9085,3.7816,2.8806,7.4148,10.312,10.735,11.418,46.7,32.712,66.229,72.179,38.953,49.308,4.8764,3.5099,12.196,6.2692,0,7.5848,7.1307,84.659,81.135,52.353,56.768,32.758,38.738,11.152,14.915,14.866,16.064,8.9032,6.1106,16.108,3.9264,9.5053,8.3356,12.147,2.1905,11.176,7.4159,14.799,17.603,15.3,16.392,14.615,13.891,29.816,9.8903,11.026,11.625,2.4551,1.8095,3.9835,4.3966,2.2075,5.5197,5.1219,2.8626,7.0417,4.72,4.5345,3.0521,1.5684,3.109,1.3703,5.0362,3.4022,1.9441,11.377,7.8387,5.8605,5.9835,7.4935,7.6412,2.5573,2.9383,3.1272,3.2533,4.3281,5.3026,3.3029,3.8072,5.0234,11.482,11.496,8.5748,11.659,10.088,83.701,74.432,83.406,84.522,53.756,59.193,71.507,55.637,34.826,65.226,38.423,32.54,5.6486,27.58,7.6564,4.7141,0.51876,32.741,47.813,31.231,38.384,7.312,4.8218,8.1245,4.6625,21.93,20.33,19.239,20.284,18.544,20.115,19.819,31.681,21.305,1.1096,3.3546,0.9958,1.2335,3.3481,2.9351,9.7289,10.056,6.2622,4.7137,5.8645,6.3521,6.1241,7.5159,2.6898,2.7124,2.8092,2.8941,6.6184,3.2513,12.302,4.7622,11.256,10.32,62.461,57.756,50.981,56.601,0.91676,1.0104,1.9827,1.689,1.8939,1.4872,0.94653,0.42774,1.194,1.7041,0.5373,0.86889,1.0674,2.3369,1.2857,1.091,1.1283,1.0301,1.1489,1.208,1.9871,1.7763
48.997,153.45,36.423,53.702,5.4418,3.3359,154.58,59.029,40.288,58.701,27.372,32.255,31.766,3.5717,6.9975,10.355,2.991,3.1755,39.411,3.696,2.1739,4.2098,16.617,7.0668,21.967,35.605,30.744,15.839,17.457,16.768,26.104,32.908,33.983,35.4,42.551,32.133,100.04,104.83,63.868,59.316,16.37,13.528,37.678,27.106,7.5848,0,0.1924,101.27,112.42,80.985,93.891,52.282,68.762,16.473,17.936,39.654,40.317,12.8,12.949,42.697,2.5568,33.971,2.0845,34.417,3.2739,2.9856,2.6204,27.92,30.027,34.089,29.169,24.886,29.767,39.464,0.83179,15.814,24.105,3.6453,3.5709,16.791,17.422,10.129,20.513,24.974,19.704,25.346,22.22,22.978,19.761,14.446,19.87,14.568,23.99,12.09,16.674,36.597,30.562,26.537,26.931,29.63,30.202,15.346,16.251,16.185,16.976,18.487,22.101,17.296,19.665,0.26722,34.335,35.587,29.618,35.872,32.988,124.51,90.62,108.4,105.59,90.771,88.04,100.37,84.402,68.678,100.99,67.028,49.666,6.9731,60.537,0.044237,22.881,6.9482,50.896,71.348,47.989,60.775,21.235,15.536,5.6744,3.017,36.291,37.01,37.342,34.826,33.738,30.527,32.204,24.699,11.996,2.9379,0.85813,3.1316,2.7729,20.275,16.401,32.041,35.086,27.367,15.769,25.939,26.217,26.551,29.697,15.343,15.466,16.225,16.727,25.28,19.634,37.133,2.2933,35.565,35.377,91.637,81.445,65.719,77.059,3.2696,4.7799,3.4882,5.7658,4.1212,2.4299,3.5517,10.009,2.9273,4.4168,4.4522,3.3379,3.218,1.6004,2.7918,3.1064,3.0326,3.3002,3.0356,2.9381,4.3926,4.3896
54.966,144.03,31.578,49.544,3.7336,4.1493,145.12,52.557,36.304,64.939,31.402,35.84,34.872,5.0654,7.366,13.118,3.0343,3.2242,38.878,2.7205,1.5558,3.2697,14.514,5.8154,21.812,35.797,30.385,16.343,18.096,17.105,26.724,33.25,34.237,35.599,48.085,36.696,92.892,97.242,58.119,52.834,13.982,11.431,37.543,26.673,7.1307,0.1924,0,92.774,104.27,74.44,87.704,46.841,63.374,13.314,14.488,36.555,36.931,10.045,10.44,39.7,1.5267,32.514,3.4231,35.234,3.8516,4.6614,3.9935,30.369,32.834,35.982,31.821,27.522,31.842,43.527,1.824,18.253,26.225,2.5742,2.6619,14.629,15.172,8.4059,18.115,24.337,19.021,22.91,20.315,22.742,19.387,14.445,19.513,13.388,23.796,13.139,16.347,36.288,29.914,25.913,26.172,29.162,29.531,15.76,16.704,16.734,17.459,19.193,22.592,17.748,19.911,0.38909,34.877,35.769,29.954,36.058,33.179,116.83,82.627,99.962,97.067,84.819,81.055,92.646,77.643,64.166,94.049,61.549,44.211,5.0214,56.869,0.41554,22.831,5.9608,45.435,64.906,42.635,54.972,22.579,16.741,7.5009,4.1073,39.367,39.715,39.778,37.729,36.407,33.719,35.235,29.065,15.178,2.6176,0.89176,3.0204,2.7199,20.003,16.828,32.317,34.023,26.749,16.923,25.671,26.233,26.251,29.214,15.82,15.936,16.621,17.078,25.71,19.512,37.28,1.2566,35.605,34.608,84.462,74.375,59.025,70.011,3.1403,3.8726,2.554,4.5036,3.0724,2.4126,3.6137,9.0096,2.9388,3.3587,4.4128,3.1686,3.2547,1.6984,2.8167,3.111,3.0356,3.3387,3.0615,2.9699,3.2715,3.3185
272.04,16.794,17.28,37.265,60.685,112.53,17.052,5.7356,32.101,284.28,204.85,195.02,182.3,129.97,102.69,164.84,94.665,94.779,101.8,73.587,80.991,74.147,54.777,68.196,98.482,115.27,99.634,109.78,113.78,106.49,118.61,116.8,115.54,115.28,255.92,222.26,15.784,12.017,15.699,5.621,49.344,53.753,109.38,95.608,84.659,101.27,92.774,0,8.4046,13.233,28.023,14.394,24.844,37.146,33.984,48.351,43.222,43.102,46.518,52.337,73.395,78.051,127,128.72,106.89,136.44,127.28,163.41,173.68,153.8,169.27,166.34,155.36,211.89,120.24,156.77,152.98,71.862,74.871,53.733,52.327,59.784,50.891,89.762,85.562,52.659,61.455,97.312,92.342,97.62,92.769,72.261,98.889,120.61,91.615,104.76,93.156,91.058,88.358,96.488,92.421,107.49,108.87,111.02,109.95,115.93,113.14,109.43,106.1,98.094,122.35,115.06,114.45,115.31,113.44,24.049,0.32978,2.5548,0.69178,29.996,10.694,7.2938,11.963,40.914,19.957,22.131,13.106,56.234,51.473,105.16,101.39,73.388,13.501,9.2818,13.835,13.158,132.51,126.03,138.45,119.47,184.38,175.56,169.14,179.09,172.53,183.77,180.68,214.97,178.47,86.805,95.254,91.267,92.563,94.882,108.36,114.71,87.236,91.699,124.93,98.493,104.99,98.163,96.217,108.92,108.81,107.53,106.8,113.74,97.827,115.33,73.742,111.82,93.807,10.01,5.8123,4.2483,4.1099,90.869,74.748,74.424,67.92,72.109,93.39,95.077,74.041,93.966,71.876,92.912,90.002,94.512,96.175,94.274,93.805,93.772,94.551,94.277,94.413,70.709,71.635
264.47,3.2794,22.202,21.247,68.544,113.46,3.444,16.139,22.813,270.87,196.14,179.29,164.72,133.25,98.537,166.09,96.062,95.864,77.833,77.8,86.257,77.135,49.989,68.626,83.107,92.14,79.617,97.884,100.72,94.008,100.17,94.874,93.15,92.24,248.93,214.03,1.9361,0.60715,7.7036,15.743,46.809,52.029,85.616,77.677,81.135,112.42,104.27,8.4046,0,3.3611,7.9907,11.404,10.342,43.375,43.483,33.339,29.563,49.782,49.348,35.101,81.121,58.956,133.61,105.86,107.61,144.25,132.23,146.05,156.11,131.81,151.73,151.56,136.03,193.94,130.83,148.47,137.21,76.927,78.88,49.163,47.759,59.321,44.593,73.449,72.633,42.877,51.111,81.442,78.721,87.141,79.047,64.619,82.352,111.83,80.01,81.751,73.764,73.816,71.188,77.245,73.266,95.982,96.691,98.863,97.245,102.16,97.09,96.523,91.73,106.38,99.605,91.941,94.223,92.059,91.592,4.0632,7.8412,1.7343,4.3445,9.448,1.7787,0.34679,2.5253,19.903,3.4271,9.4098,12.75,63.53,29.152,115.86,85.321,72.554,12.047,4.6506,13.607,8.0426,117.27,114.64,139.63,121.77,163.99,153.66,146.43,158.97,152.34,167.35,162.55,214.21,183.43,89.152,101.33,92.717,94.501,80.75,96.086,93.272,66.465,73.98,113.31,80.942,86.901,80.318,76.965,97.392,97.19,95.398,94.333,95.838,83.88,91.506,82.676,88.851,72.214,1.2505,2.7094,9.8229,4.4457,92.133,76.578,78.778,70.376,75.991,95.879,95.551,69.827,95.52,75.257,92.242,91.248,95.546,100.17,96.038,95.072,95.165,95.451,95.626,95.916,74.593,75.159
208.85,11.94,11.788,7.8976,45.036,79.397,12.25,12.534,8.7606,214.11,148.61,133.6,121.03,96.356,66.318,123.89,65.218,64.997,49.316,51.22,58.187,50.404,28.089,43.187,53.042,60.599,50.387,65.077,67.342,61.895,66.855,62.711,61.353,60.672,195.13,164.27,1.0923,1.5931,1.0241,12.178,26.109,30.114,55.441,48.761,52.353,80.985,74.44,13.233,3.3611,0,3.1021,3.452,2.1341,25.921,27.247,15.567,12.996,30.641,29.168,16.899,54.781,34.316,97.376,71.711,74.537,106.61,95.84,105.1,113.66,93.167,109.93,109.84,96.637,146.25,96.05,107.59,97.638,50.749,52.022,27.509,26.473,35.851,23.923,45.393,44.779,22.354,28.369,51.714,49.572,56.446,49.828,38.858,52.444,76.758,50.669,52.302,45.745,45.699,43.639,48.473,45.342,63.547,64.091,65.865,64.521,68.5,64.322,63.924,59.99,75.226,66.601,60.438,62.088,60.544,60.06,5.4297,10.582,6.3118,9.2728,3.5792,0.26247,1.9012,0.061629,8.0168,1.6864,1.5872,4.8663,41.038,13.735,83.678,54.814,46.008,4.1856,0.87452,5.3026,1.5999,80.943,78.899,101.34,86.556,120.41,111.62,105.52,116.11,110.46,123.3,119.16,165.3,139.49,59.83,70.54,62.519,64.061,51.176,63.594,61.386,40.171,45.842,77.784,51.338,56.111,50.851,48.252,64.695,64.526,63.041,62.16,63.32,53.679,60.152,56.366,57.947,44.689,0.52567,1.5626,7.1315,3.2158,62.009,49.706,52.026,44.988,49.716,65.291,64.626,43.321,64.81,49.019,61.738,61.292,64.729,69.106,65.272,64.39,64.489,64.626,64.855,65.121,48.621,48.977
208.24,14.038,23.021,6.3652,56.747,85.955,14.307,27.697,11.172,209.92,148.11,129.09,115.62,104.04,70.022,129.84,72.365,71.956,41.572,60.46,67.91,58.899,32.419,50.283,50.269,53.059,44.929,64.11,65.621,60.646,61.935,55.829,54.228,53.184,195.05,163.85,2.0694,4.2008,4.9217,27.177,31.898,36.269,47.657,44.576,56.768,93.891,87.704,28.023,7.9907,3.1021,0,10.209,2.0055,37.25,40.642,14.205,12.558,42.074,38.205,14.169,66.138,29.853,107.11,64.081,81.069,116.91,104.57,100.09,108.38,85.618,104.73,106.29,90.601,140.23,108.29,107.97,93.705,60.536,61.113,31.992,30.993,42.606,27.472,42.256,43.679,23.842,29.306,48.679,47.933,56.529,48.123,41.112,48.994,77.431,50.213,45.038,40.776,42.003,40.041,43.52,40.525,62.85,62.978,64.723,63.083,66.332,60.883,62.373,57.652,86.448,59.149,52.911,56.22,52.933,53.286,2.963,24.637,15.58,21.241,0.074237,4.114,7.224,3.5098,3.6511,0.97739,2.5575,13.2,52.513,8.2451,96.241,51.582,52.243,11.867,7.0595,13.671,7.2371,77.64,77.948,107.64,93.817,113.33,103.8,97.321,109.26,103.67,118.54,113.45,169.41,147.48,67.691,80.48,69.76,71.57,49.191,62.435,54.82,34.549,41.859,76.716,47.313,51.649,46.664,43.3,63.96,63.741,61.977,60.917,58.8,51.744,52.22,68.446,50.569,38.457,4.5467,8.914,19.505,12.609,69.147,57.497,61.333,53.296,58.789,73.114,71.216,47.546,72.064,57.797,67.686,68.435,71.663,77.781,72.646,71.476,71.65,71.479,71.981,72.336,57.724,57.845
170.06,26.598,2.6153,6.4251,24.15,53.513,27.067,6.1023,3.516,177.21,116.74,106.53,96.413,67.118,44.319,91.437,41.647,41.556,39.702,29.659,34.951,29.31,14.516,24.333,38.102,48.206,38.324,46.316,48.693,43.96,50.826,49.251,48.406,48.213,157.48,130.42,8.4269,9.2029,0.96673,5.9117,12.404,15.065,44.424,35.947,32.758,52.282,46.841,14.394,11.404,3.452,10.209,0,3.9843,10.582,11.302,10.132,7.862,13.758,13.307,12.188,31.729,25.425,67.062,57.129,49.525,74.619,66.207,82.54,90.018,74.638,86.781,85.429,76.244,118.66,64.984,80.751,75.405,29.098,30.339,14.025,13.278,18.973,12.039,32.483,30.41,12.252,16.788,37.275,34.514,38.668,34.764,23.609,38.182,54.718,34.498,41.498,34.335,33.186,31.538,36.399,33.894,44.89,45.626,47.077,46.208,49.965,47.577,45.81,43.251,48.121,52.871,48.066,47.839,48.231,47.059,17.439,10.528,11.687,12.785,10.161,4.7097,7.8249,4.0126,10.083,9.5975,2.8891,0.20842,21.22,13.647,54.602,39.859,26.886,0.070388,1.4946,0.25347,0.35215,61.007,57.589,72.004,59.112,97.225,90.382,85.552,93.367,88.524,97.853,95.053,128.54,103.9,37.001,44.775,39.43,40.549,36.027,45.26,47.912,30.779,33.54,56.752,37.802,41.898,37.562,36.231,45.843,45.741,44.745,44.168,47.657,37.949,48.233,32.761,45.975,34.722,5.5216,3.5221,3.7266,3.4659,39.069,29.054,30.262,25.206,28.554,41.4,41.432,25.847,41.268,28.126,39.421,38.491,41.351,44.119,41.586,41.007,41.052,41.306,41.364,41.537,27.695,28.058
176.27,21.383,12.376,1.971,37.439,63.19,21.771,18.898,3.8186,179.5,121.24,105.95,94.322,78.748,50.25,102.26,51.279,50.975,31.449,40.765,46.956,39.581,18.836,32.68,35.994,40.876,32.896,46.936,48.564,44.094,46.953,42.83,41.617,40.95,163.9,135.51,4.0607,6.3224,1.3291,18.507,18.152,21.515,36.5,31.933,38.738,68.762,63.374,24.844,10.342,2.1341,2.0055,3.9843,0,22.05,24.905,6.8793,5.4136,25.732,22.724,7.439,45.247,20.116,80.934,50.288,58.948,89.478,78.936,80.293,87.794,68.908,84.507,85.062,72.449,116.77,81.453,84.784,74.101,40.749,41.334,18.468,17.68,26.476,15.17,29.495,29.751,12.946,17.344,34.785,33.521,40.033,33.709,26.384,35.25,57.765,34.927,34.015,29.204,29.56,27.898,31.458,28.918,45.741,46.029,47.537,46.26,49.378,45.307,45.702,42.031,62.573,45.976,40.743,42.593,40.812,40.621,8.557,20.594,15.755,19.922,1.7104,3.8467,7.9804,2.8944,1.994,3.4693,0.09833,6.0152,34.003,5.0493,70.853,37.317,34.481,5.112,3.8645,6.1962,2.6885,59.704,58.892,82.336,69.869,93.167,85.101,79.578,89.416,84.41,96.603,92.544,138.73,117.49,47.122,57.652,49.026,50.512,34.727,45.584,41.797,24.494,29.584,57.871,34.13,37.986,33.67,31.275,46.708,46.541,45.151,44.323,44.07,36.848,40.405,47.115,38.689,28.005,4.6767,6.6551,13.064,8.9973,48.527,38.537,41.484,34.954,39.394,51.762,50.433,31.089,50.995,38.614,47.579,47.918,50.73,55.582,51.465,50.532,50.663,50.592,50.955,51.238,38.503,38.639
109.27,70.35,3.9314,17.494,2.9904,20.601,71.112,14.306,8.8755,118.64,69.396,66.866,61.126,28.168,17.773,45.576,13.447,13.532,32.509,6.1948,8.4375,6.4472,4.531,5.2419,22.606,35.716,27.312,24.153,26.445,23.282,32.356,34.962,35.01,35.616,99.138,79.259,37.553,39.52,16.965,14.371,2.7518,2.9574,34.5,23.997,11.152,16.473,13.314,37.146,43.375,25.921,37.25,10.582,22.05,0,0.38401,13.599,12.285,0.23193,0.79134,16.507,6.2324,20.954,26.856,40.369,18.29,31.403,26.911,51.389,56.67,50.27,54.417,51.299,48.878,77.382,24.337,43.511,45.326,5.6779,6.5795,4.274,4.101,3.5702,5.0098,20.768,16.694,7.8366,9.2893,22.642,19.247,18.833,19.459,9.5424,23.725,26.872,17.552,32.194,24.787,22.013,21.203,25.572,24.333,23.038,23.977,24.792,24.722,27.755,28.32,24.666,24.45,14.726,37.83,35.623,32.432,35.866,33.702,54.224,30.63,40.365,38.948,36.023,29.407,35.974,27.587,26.857,39.16,20.337,9.0923,2.0313,25.8,17.934,24.149,6.9313,9.7415,19.727,8.3942,14.748,35.629,30.5,32.308,23.462,64.042,60.649,58.133,61.128,57.865,61.221,60.625,73.591,52.798,10.528,13.457,12.202,12.609,20.445,23.845,33.725,24.872,22.66,30.154,24.516,27.127,24.69,25.503,23.597,23.606,23.444,23.382,30.058,21.262,36.505,6.4857,34.365,27.454,31.35,24.817,16.665,22.276,12.086,6.7647,6.4318,4.8085,5.7932,12.853,13.738,8.2693,13.168,5.7655,13.167,11.781,13.441,13.795,13.256,13.147,13.119,13.475,13.31,13.34,5.405,5.6864
117.57,70.64,3.5583,21.352,3.9334,24.298,71.398,11.972,11.606,128.16,76.755,75.244,69.557,31.838,22.137,50.365,16.604,16.75,39.96,8.2363,10.498,8.7334,7.5511,7.8116,28.709,43.442,34.143,30.011,32.596,29.148,39.479,42.556,42.638,43.329,107.07,86.844,39.247,40.511,18.418,12.082,5.1917,5.4213,42.147,30.403,14.915,17.936,14.488,33.984,43.483,27.247,40.642,11.302,24.905,0.38401,0,17.899,16.167,0.77226,2.1801,21.272,7.6,26.968,29.825,48.414,21.885,34.354,30.205,59.392,64.924,58.791,62.573,58.942,57.021,86.447,26.375,49.855,52.846,7.5074,8.6976,7.2196,6.9942,6.0242,8.1311,26.759,22.039,11.572,13.441,28.788,24.901,24.133,25.141,13.628,30.018,32.481,22.866,39.602,31.333,28.182,27.277,32.197,30.822,28.771,29.856,30.724,30.714,34.075,34.929,30.678,30.607,16.672,45.692,43.341,39.713,43.61,41.193,56.724,27.925,38.919,36.637,39.648,30.298,36.071,28.707,31.418,41.469,22.813,9.3232,2.9331,31.099,19.585,30.443,9.8877,10.169,20.156,8.6613,15.643,42.594,36.679,36.557,27.073,72.97,69.633,67.106,69.905,66.517,69.493,69.114,79.696,57.159,13.298,15.755,15.259,15.61,26.252,29.727,41.191,31.425,28.918,36.346,30.951,33.828,31.159,32.122,29.371,29.392,29.281,29.253,36.969,27.124,44.329,7.6288,41.971,34.332,32.1,24.596,15.081,21.44,15.166,9.2818,8.472,7.0018,7.852,15.776,17.075,11.836,16.278,7.9102,16.653,14.841,16.661,16.51,16.335,16.306,16.253,16.721,16.466,16.471,7.4207,7.7973
114.04,52.519,14.213,1.5728,20.092,31.269,53.127,30.041,1.7608,116.18,70.808,58.838,50.267,42.51,21.475,58.554,23.96,23.651,9.9132,19.331,23.272,18.046,5.02,13.255,11.403,14.895,9.9548,18.054,18.974,16.269,17.966,15.836,15.197,14.921,104.23,81.816,21.508,26.178,9.7922,29.735,5.8534,7.384,12.552,9.2447,14.866,39.654,36.555,48.351,33.339,15.567,14.205,10.132,6.8793,13.599,17.899,0,0.14407,14.803,10.661,0.15142,23.824,3.7116,45.328,20.511,28.467,51.73,43.274,40.178,45.535,32.57,43.177,43.58,34.771,66.975,47.573,43.903,35.826,19.814,19.519,4.9854,4.7295,9.9786,3.2737,7.8937,8.117,1.5943,2.8416,10.727,10.083,14.063,10.181,7.2664,10.995,25.309,11.021,11.043,7.95,7.9595,7.11,9.1022,7.7785,17.357,17.472,18.403,17.573,19.445,16.878,17.216,14.925,34.152,17.847,14.816,15.477,14.882,14.53,29.782,41.174,39.783,44.029,12.544,19.852,28.23,17.582,4.1851,19.878,7.3631,12.009,18.175,2.2681,40.707,12.153,13.579,11.243,16.197,11.572,11.218,26.056,25.731,44.283,36.154,49.544,43.856,40.032,46.81,43.225,51.924,48.985,85.534,70.927,21.908,29.964,22.633,23.723,10.724,17.191,15.157,5.8629,7.9987,25.04,10.412,12.607,10.177,9.0071,17.948,17.837,16.939,16.409,16.179,11.924,14.759,25.621,13.612,7.6759,21.809,22.638,25.987,24.531,22.261,16.909,19.789,15.41,18.433,24.708,23.085,10.568,23.853,17.754,20.947,21.894,23.483,27.696,24.223,23.457,23.587,23.347,23.745,23.978,17.978,17.846
119.93,48.208,11.825,1.0547,19.668,33.042,48.798,26.169,0.91316,122.64,75.438,63.63,54.852,44.595,23.282,61.647,25.172,24.887,12.421,19.654,23.771,18.475,5.1675,13.64,13.597,17.846,12.318,20.469,21.561,18.609,20.898,18.809,18.141,17.87,109.78,86.78,18.786,22.993,7.6441,25.874,5.6542,7.3312,15.319,11.418,16.064,40.317,36.931,43.222,29.563,12.996,12.558,7.862,5.4136,12.285,16.167,0.14407,0,13.737,10.022,0.5136,23.875,5.2576,47.084,23.873,30.091,53.638,45.165,44.296,49.914,36.614,47.448,47.656,38.763,72.244,48.825,47.411,39.612,20.015,19.901,5.0781,4.7614,10.099,3.3186,9.8184,9.7845,1.8455,3.4958,12.898,12.01,16.037,12.126,8.2391,13.239,27.892,12.846,13.64,10.072,9.9557,9.0079,11.339,9.8695,19.685,19.871,20.867,20.028,22.125,19.562,19.665,17.328,34.959,21.013,17.759,18.333,17.836,17.394,27.102,36.447,35.306,39.197,11.093,16.914,24.656,14.834,3.7564,17.481,5.7161,9.5536,17.621,2.5079,41.524,14.466,14.231,8.8571,13.348,9.1772,8.8404,29.273,28.596,46.737,38.026,54.297,48.453,44.499,51.426,47.684,56.492,53.556,89.866,74.062,22.806,30.857,23.736,24.833,12.755,19.58,18.052,7.7923,10.03,27.884,12.674,15.1,12.436,11.235,20.321,20.21,19.296,18.757,18.944,14.045,17.724,25.587,16.446,9.8625,18.731,19.254,22.283,20.934,23.363,17.438,20.131,15.653,18.728,25.806,24.372,11.437,25.032,18.076,22.24,22.97,24.714,28.772,25.397,24.651,24.771,24.589,24.948,25.175,18.222,18.149
100.2,78.398,6.0709,19.905,1.5567,16.749,79.202,17.956,10.768,109.56,62.499,60.798,55.672,23.457,14.655,39.576,10.414,10.509,31.345,4.1382,5.9386,4.4117,4.1464,3.6717,20.61,33.719,25.765,21.267,23.468,20.606,29.662,32.742,32.909,33.607,90.511,71.755,43.13,45.454,20.723,18.044,2.5693,2.4166,32.891,22.428,8.9032,12.8,10.045,43.102,49.782,30.641,42.074,13.758,25.732,0.23193,0.77226,14.803,13.737,0,0.4784,17.708,4.0639,20.562,22.152,37.674,14.706,26.272,22.25,46.642,51.541,46.357,49.456,46.221,44.637,70.9,19.818,38.333,40.862,3.6841,4.4601,3.9427,3.866,2.5595,5.0219,19.345,15.155,8.0601,8.9598,20.759,17.403,16.428,17.602,8.2886,21.827,23.237,15.559,30.739,23.525,20.62,19.954,24.106,23.085,20.229,21.159,21.868,21.897,24.739,25.65,21.884,21.965,11.27,35.431,33.635,30.135,33.882,31.644,60.684,36.084,46.714,45.166,40.617,34.563,41.835,32.521,29.899,44.635,24.031,12.156,0.89117,27.983,14.088,22.072,5.134,12.866,24.078,11.342,18.426,31.987,26.821,27.336,19.241,58.757,55.844,53.662,56.019,53.016,55.617,55.279,65.937,46.161,7.8465,10.207,9.3358,9.6544,18.515,21.06,31.553,24.13,21.285,26.543,22.749,25.076,22.973,24.054,20.72,20.743,20.687,20.69,27.545,19.159,34.59,4.2653,32.527,26.432,36.705,29.78,20.793,27.047,9.2484,4.7498,4.323,3.1511,3.8328,9.8334,10.73,6.6504,10.162,3.8396,10.325,8.9881,10.433,10.576,10.225,10.163,10.13,10.472,10.298,10.314,3.5236,3.768
